num_arms,n_arm,d1,d2,d3,d4,d5,d6,d7,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,theta5,theta6,theta7,lambda0,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,trend,alpha,ncc,unit_size,bs_degree,study_arm,model,reject_h0,bias,MSE,failed,nsim
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,2,poolmodel,0.0042,-0.056175236775762444,0.00977590064468123,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,2,sepmodel,0.0241,0.0018816722748749494,0.007915810765027984,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,2,splines,0.0241,-0.0013827318286716666,0.007281854073375743,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,2,splines_cal,0.0254,0.0012272276097474244,0.007363102170126438,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,3,fixmodel,0.0272,0.00165994525485208,0.007535137713815617,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,3,poolmodel,0.004,-0.05626453378718966,0.009922664132739652,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,3,sepmodel,0.0262,0.0017923752634477288,0.008048107386112871,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,3,splines,0.0244,-0.0014698469300548124,0.00742967478802086,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,3,splines_cal,0.0258,0.0010543310386604532,0.007519451579669954,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,4,fixmodel,0.0234,4.98245966712927e-5,0.007144570479935754,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,4,poolmodel,0.0018,-0.07999655715445358,0.012618139511650202,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,4,sepmodel,0.0254,4.203692746156207e-4,0.00803066578828745,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,4,splines,0.022,-0.0028707203651198894,0.007092722687500817,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,4,splines_cal,0.0234,-5.371810485282709e-4,0.007121232275844879,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,5,fixmodel,0.0285,4.6846965411356643e-4,0.007373755646416394,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,5,poolmodel,0.0022,-0.07957791209701134,0.012798773985404716,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,5,sepmodel,0.0277,8.390143320578587e-4,0.008163922740194602,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,5,splines,0.0261,-0.00245101436037077,0.00732100549761684,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,5,splines_cal,0.0268,-1.844451449712045e-4,0.00736570246985106,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,6,fixmodel,0.0243,-4.367219072725919e-4,0.006893836608752117,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,6,poolmodel,0.0012,-0.08492168768229848,0.01323265351247793,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,6,sepmodel,0.0257,-1.647439920381648e-4,0.007924968351687448,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,6,splines,0.0219,-0.003822713924075615,0.0068746153754882765,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,6,splines_cal,0.0231,-9.024024986365632e-4,0.00690787958709669,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,7,fixmodel,0.0283,0.0015403638405929977,0.00704005596610779,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,7,poolmodel,0.0015,-0.08294460193443295,0.013035947815972027,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,7,sepmodel,0.0274,0.0018123417558273762,0.00804553614590069,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,7,splines,0.0245,-0.001850313865377624,0.007017094493071392,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,7,splines_cal,0.0272,0.0010393291446647772,0.00705678143851782,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,2,fixmodel,0.0247,-1.6318643859466653e-4,0.007369161090309409,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,2,poolmodel,0.0255,-1.8365246798257923e-4,0.006681561837089123,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,2,sepmodel,0.0243,-6.072626747011783e-4,0.007942464581654825,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,2,splines,0.0247,-4.2975043085908696e-5,0.007292730475958182,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,2,splines_cal,0.0243,-2.1579302154998688e-4,0.007379888599276553,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,3,fixmodel,0.0228,-6.512556671422542e-4,0.007275505276815842,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,3,poolmodel,0.0233,-6.717216965301688e-4,0.0065328067500879106,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,3,sepmodel,0.0237,-0.00109533190324877,0.007880153148548579,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,3,splines,0.0222,-5.294839316583649e-4,0.007204694404159381,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,3,splines_cal,0.023,-7.092876368274054e-4,0.007250953155292481,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,4,fixmodel,0.0244,0.0010568366481663188,0.007062874908241733,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,4,poolmodel,0.0234,6.37208532131152e-4,0.006235107756322984,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,4,sepmodel,0.0245,6.380125616190548e-4,0.007949731545852896,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,4,splines,0.0251,0.0011746936164102023,0.0070096951370308995,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,4,splines_cal,0.0234,0.0010967411054633074,0.007049434582322325,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,5,fixmodel,0.0253,4.340689683596491e-4,0.007195891811875585,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,5,poolmodel,0.0263,1.444085232449574e-5,0.006319742883380631,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,5,sepmodel,0.0286,1.5244881812395095e-5,0.008136711836065165,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,5,splines,0.026,5.529401030053058e-4,0.007125387592020889,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,5,splines_cal,0.0264,4.6983608344243087e-4,0.007177935929567646,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,6,fixmodel,0.0263,-1.2092236108678652e-4,0.007008666403484503,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,6,poolmodel,0.0259,-4.333367722304417e-4,0.0061523805227672425,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,6,sepmodel,0.0234,-6.23077750876652e-4,0.008007069796879568,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,6,splines,0.0266,2.656583815256105e-5,0.006976955024054749,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,6,splines_cal,0.0259,-6.055722752064008e-5,0.007025503604116227,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,7,fixmodel,0.0279,3.018548130947677e-4,0.007187451198626682,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,7,poolmodel,0.0278,-1.0559598048880788e-5,0.006316099905273853,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,7,sepmodel,0.0271,-2.0030057669509382e-4,0.008246481795213556,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,7,splines,0.0286,4.4478667782526344e-4,0.007149433634720747,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stepwise_2,0.025,TRUE,25,3,7,splines_cal,0.0276,3.0362270376033785e-4,0.0072074070706979725,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,2,fixmodel,0.0231,2.904020631431837e-4,0.007358723578158713,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,2,poolmodel,0.1081,0.05933663166048308,0.010103008148384282,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,2,sepmodel,0.0231,5.967920718999228e-4,0.00782213238524262,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,2,splines,0.0249,0.003509312431925428,0.00730382373633295,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,2,splines_cal,0.0235,8.462480428466068e-4,0.007363001865478844,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,3,fixmodel,0.0242,-5.454045311226095e-4,0.007337735222509884,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,3,poolmodel,0.1043,0.0585008250662178,0.01000541151893011,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,3,sepmodel,0.0227,-2.390145223653461e-4,0.007798341643416994,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,3,splines,0.0273,0.0026750533573623495,0.007245211666176433,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,3,splines_cal,0.0248,-1.2806225566873222e-5,0.007334600768992122,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,4,fixmodel,0.0238,1.2992667959138828e-4,0.0070480337039842975,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,4,poolmodel,0.1736,0.08127454184780346,0.012766751546850337,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,4,sepmodel,0.0236,2.892418357112229e-4,0.007909807318462397,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,4,splines,0.0254,0.0032488704432353725,0.007009743250641496,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,4,splines_cal,0.0238,5.999645234186484e-4,0.0070377500202804125,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,5,fixmodel,0.0294,-7.970447854964955e-4,0.007137424257674798,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,5,poolmodel,0.1673,0.08034757038271562,0.012738130982213762,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,5,sepmodel,0.0258,-6.377296293766355e-4,0.007999703313754757,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,5,splines,0.0316,0.0023226478908291446,0.007087695076204062,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,5,splines_cal,0.0292,-2.043305240607557e-4,0.00715323126956616,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,6,fixmodel,0.023,-4.651990771830408e-4,0.006955271634161984,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,6,poolmodel,0.1875,0.08495667715931034,0.013232109170181004,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,6,sepmodel,0.0235,-3.1887136962127936e-4,0.00802832837383537,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,6,splines,0.026,0.0029309776488214124,0.006937838395821467,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,6,splines_cal,0.0232,4.6562340495338995e-5,0.006982434276158487,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,7,fixmodel,0.0252,0.001120202802344713,0.00697755828129937,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,7,poolmodel,0.1971,0.08654207903883815,0.013539281286080044,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,7,sepmodel,0.0269,0.0012665305099065496,0.008029473786317853,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,7,splines,0.0281,0.004519226371646061,0.006966553310219262,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,0.025,TRUE,25,3,7,splines_cal,0.0252,0.0016557063977819667,0.007008883249587599,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,stepwise_2,0.025,TRUE,25,3,2,fixmodel,0.0245,5.628433659107233e-4,0.007492254352342863,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.07499999999999998,stepwise_2,0.025,TRUE,25,3,2,poolmodel,0.287,0.11678703858960286,0.0203103259652543,0,10000
