num_arms,n_arm,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,unit_size,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,lambda0,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,trend,alpha,ci,timetrend,hypothesis,study_arm,model,reject_h0
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,8,fixmodel,0.8834
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,8,fixmodel_cal,0.8853
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,8,mixmodel,0.7993
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,8,mixmodel_cal,0.6083
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,8,sepmodel,0.8235
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,9,fixmodel,0.8833
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,9,fixmodel_cal,0.8857
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,9,mixmodel,0.7878
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,9,mixmodel_cal,0.6125
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,9,sepmodel,0.8261
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,10,fixmodel,0.8885
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,10,fixmodel_cal,0.8879
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,10,mixmodel,0.7761
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,10,mixmodel_cal,0.5701
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,10,sepmodel,0.8277
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,2,fixmodel,0.8505
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.8533
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,2,mixmodel,0.7883
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,2,mixmodel_cal,0.7467
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,2,sepmodel,0.8218
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,3,fixmodel,0.8565
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,3,fixmodel_cal,0.8608
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,3,mixmodel,0.7185
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,3,mixmodel_cal,0.6052
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,3,sepmodel,0.8193
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,4,fixmodel,0.8697
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,4,fixmodel_cal,0.8744
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,4,mixmodel,0.6815
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,4,mixmodel_cal,0.4274
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,4,sepmodel,0.8328
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,5,fixmodel,0.8727
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,5,fixmodel_cal,0.8743
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,5,mixmodel,0.6502
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,5,mixmodel_cal,0.2766
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,5,sepmodel,0.8287
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,6,fixmodel,0.876
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,6,fixmodel_cal,0.8765
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,6,mixmodel,0.639
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,6,mixmodel_cal,0.1857
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,6,sepmodel,0.8338
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,7,fixmodel,0.8793
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,7,fixmodel_cal,0.8807
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,7,mixmodel,0.6535
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,7,mixmodel_cal,0.1569
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,7,sepmodel,0.8299
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,8,fixmodel,0.8812
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,8,fixmodel_cal,0.8826
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,8,mixmodel,0.6536
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,8,mixmodel_cal,0.1454
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,8,sepmodel,0.831
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,9,fixmodel,0.8752
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,9,fixmodel_cal,0.8775
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,9,mixmodel,0.654
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,9,mixmodel_cal,0.1561
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,9,sepmodel,0.82
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,10,fixmodel,0.8826
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,10,fixmodel_cal,0.8832
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,10,mixmodel,0.6514
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,10,mixmodel_cal,0.1634
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,10,sepmodel,0.8229
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,2,fixmodel,0.8479
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.8573
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,2,mixmodel,0.801
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,2,mixmodel_cal,0.7778
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,2,sepmodel,0.8277
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,3,fixmodel,0.8621
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,3,fixmodel_cal,0.8682
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,3,mixmodel,0.7408
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,3,mixmodel_cal,0.6345
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,3,sepmodel,0.8377
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,4,fixmodel,0.8603
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,4,fixmodel_cal,0.8672
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,4,mixmodel,0.6816
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,4,mixmodel_cal,0.4209
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,4,sepmodel,0.8308
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,5,fixmodel,0.8543
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,5,fixmodel_cal,0.8589
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,5,mixmodel,0.6661
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,5,mixmodel_cal,0.2562
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,5,sepmodel,0.8286
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,FALSE,EQ,H1,6,fixmodel,0.855
